ID,Representativt dygn,År siffra,Månad siffra,Dag siffra,Nederbördsmängd
696,1997-07-28,1997,7,28,0.0
697,1997-07-29,1997,7,29,0.0
698,1997-07-30,1997,7,30,10.0
699,1997-07-31,1997,7,31,3.9
700,1997-08-01,1997,8,1,0.0
701,1997-08-02,1997,8,2,0.0
702,1997-08-03,1997,8,3,0.0
703,1997-08-04,1997,8,4,6.9
704,1997-08-05,1997,8,5,0.0
705,1997-08-06,1997,8,6,0.0
706,1997-08-07,1997,8,7,0.0
707,1997-08-08,1997,8,8,0.0
708,1997-08-09,1997,8,9,0.0
709,1997-08-10,1997,8,10,0.0
710,1997-08-11,1997,8,11,0.0
711,1997-08-12,1997,8,12,0.0
712,1997-08-13,1997,8,13,0.0
713,1997-08-14,1997,8,14,0.0
714,1997-08-15,1997,8,15,0.0
715,1997-08-16,1997,8,16,0.0
716,1997-08-17,1997,8,17,0.0
717,1997-08-18,1997,8,18,0.0
718,1997-08-19,1997,8,19,0.0
719,1997-08-20,1997,8,20,3.8
720,1997-08-21,1997,8,21,0.0
721,1997-08-22,1997,8,22,4.9
722,1997-08-23,1997,8,23,0.1
723,1997-08-24,1997,8,24,19.8
724,1997-08-25,1997,8,25,33.6
725,1997-08-26,1997,8,26,85.7
726,1997-08-27,1997,8,27,0.4
727,1997-08-28,1997,8,28,0.0
728,1997-08-29,1997,8,29,0.0
729,1997-08-30,1997,8,30,1.6
730,1997-08-31,1997,8,31,0.0
731,1997-09-01,1997,9,1,0.0
732,1997-09-02,1997,9,2,14.0
733,1997-09-03,1997,9,3,0.0
734,1997-09-04,1997,9,4,7.0
735,1997-09-05,1997,9,5,6.0
736,1997-09-06,1997,9,6,2.0
737,1997-09-07,1997,9,7,1.5
738,1997-09-08,1997,9,8,0.0
739,1997-09-09,1997,9,9,0.0
740,1997-09-10,1997,9,10,0.0
741,1997-09-11,1997,9,11,2.6
742,1997-09-12,1997,9,12,5.6
743,1997-09-13,1997,9,13,1.9
744,1997-09-14,1997,9,14,0.1
745,1997-09-15,1997,9,15,0.4
746,1997-09-16,1997,9,16,9.6
747,1997-09-17,1997,9,17,0.2
748,1997-09-18,1997,9,18,0.0
749,1997-09-19,1997,9,19,0.0
750,1997-09-20,1997,9,20,0.0
751,1997-09-21,1997,9,21,0.6
752,1997-09-22,1997,9,22,0.0
753,1997-09-23,1997,9,23,0.0
754,1997-09-24,1997,9,24,0.0
755,1997-09-25,1997,9,25,0.0
756,1997-09-26,1997,9,26,0.0
757,1997-09-27,1997,9,27,0.0
758,1997-09-28,1997,9,28,0.0
759,1997-09-29,1997,9,29,1.2
760,1997-09-30,1997,9,30,0.0
761,1997-10-01,1997,10,1,17.5
762,1997-10-02,1997,10,2,1.3
763,1997-10-03,1997,10,3,1.3
764,1997-10-04,1997,10,4,1.2
765,1997-10-05,1997,10,5,2.4
766,1997-10-06,1997,10,6,0.0
767,1997-10-07,1997,10,7,4.7
768,1997-10-08,1997,10,8,2.7
769,1997-10-09,1997,10,9,2.4
770,1997-10-10,1997,10,10,5.1
771,1997-10-11,1997,10,11,0.2
772,1997-10-12,1997,10,12,0.3
773,1997-10-13,1997,10,13,0.0
774,1997-10-14,1997,10,14,0.0
775,1997-10-15,1997,10,15,0.0
776,1997-10-16,1997,10,16,0.0
777,1997-10-17,1997,10,17,6.9
778,1997-10-18,1997,10,18,0.2
779,1997-10-19,1997,10,19,0.0
780,1997-10-20,1997,10,20,0.0
781,1997-10-21,1997,10,21,1.1
782,1997-10-22,1997,10,22,5.6
783,1997-10-23,1997,10,23,0.3
784,1997-10-24,1997,10,24,0.6
785,1997-10-25,1997,10,25,0.0
786,1997-10-26,1997,10,26,0.0
787,1997-10-27,1997,10,27,0.0
788,1997-10-28,1997,10,28,0.0
789,1997-10-29,1997,10,29,0.0
790,1997-10-30,1997,10,30,0.0
791,1997-10-31,1997,10,31,0.0
792,1997-11-01,1997,11,1,0.2
793,1997-11-02,1997,11,2,0.0
794,1997-11-03,1997,11,3,0.0
795,1997-11-04,1997,11,4,0.0
796,1997-11-05,1997,11,5,2.4
797,1997-11-06,1997,11,6,0.0
798,1997-11-07,1997,11,7,5.8
799,1997-11-08,1997,11,8,0.3
800,1997-11-09,1997,11,9,1.8
801,1997-11-10,1997,11,10,0.0
802,1997-11-11,1997,11,11,0.2
803,1997-11-12,1997,11,12,0.3
804,1997-11-13,1997,11,13,3.0
805,1997-11-14,1997,11,14,0.0
806,1997-11-15,1997,11,15,0.7
807,1997-11-16,1997,11,16,0.0
808,1997-11-17,1997,11,17,0.0
809,1997-11-18,1997,11,18,0.0
810,1997-11-19,1997,11,19,0.0
811,1997-11-20,1997,11,20,0.5
812,1997-11-21,1997,11,21,0.0
813,1997-11-22,1997,11,22,0.0
814,1997-11-23,1997,11,23,0.0
815,1997-11-24,1997,11,24,0.0
816,1997-11-25,1997,11,25,0.0
817,1997-11-26,1997,11,26,0.0
818,1997-11-27,1997,11,27,0.0
819,1997-11-28,1997,11,28,0.0
820,1997-11-29,1997,11,29,4.3
821,1997-11-30,1997,11,30,10.6
822,1997-12-01,1997,12,1,0.3
823,1997-12-02,1997,12,2,1.0
824,1997-12-03,1997,12,3,0.1
825,1997-12-04,1997,12,4,0.0
826,1997-12-05,1997,12,5,6.2
827,1997-12-06,1997,12,6,13.8
828,1997-12-07,1997,12,7,2.2
829,1997-12-08,1997,12,8,1.8
830,1997-12-09,1997,12,9,4.0
831,1997-12-10,1997,12,10,6.3
832,1997-12-11,1997,12,11,1.0
833,1997-12-12,1997,12,12,0.0
834,1997-12-13,1997,12,13,11.0
835,1997-12-14,1997,12,14,0.0
836,1997-12-15,1997,12,15,0.0
837,1997-12-16,1997,12,16,0.0
838,1997-12-17,1997,12,17,0.0
839,1997-12-18,1997,12,18,0.0
840,1997-12-19,1997,12,19,0.0
841,1997-12-20,1997,12,20,0.0
842,1997-12-21,1997,12,21,0.0
843,1997-12-22,1997,12,22,0.0
844,1997-12-23,1997,12,23,0.0
845,1997-12-24,1997,12,24,7.5
846,1997-12-25,1997,12,25,14.3
847,1997-12-26,1997,12,26,3.2
848,1997-12-27,1997,12,27,0.0
849,1997-12-28,1997,12,28,5.2
850,1997-12-29,1997,12,29,1.8
851,1997-12-30,1997,12,30,5.0
852,1997-12-31,1997,12,31,3.4
853,1998-01-01,1998,1,1,0.0
854,1998-01-02,1998,1,2,0.7
855,1998-01-03,1998,1,3,14.5
856,1998-01-04,1998,1,4,11.9
857,1998-01-05,1998,1,5,0.1
858,1998-01-06,1998,1,6,0.1
859,1998-01-07,1998,1,7,7.3
860,1998-01-08,1998,1,8,0.0
861,1998-01-09,1998,1,9,0.8
862,1998-01-10,1998,1,10,0.0
863,1998-01-11,1998,1,11,0.0
864,1998-01-12,1998,1,12,0.0
865,1998-01-13,1998,1,13,0.5
866,1998-01-14,1998,1,14,1.8
867,1998-01-15,1998,1,15,5.8
868,1998-01-16,1998,1,16,0.0
869,1998-01-17,1998,1,17,0.2
870,1998-01-18,1998,1,18,0.9
871,1998-01-19,1998,1,19,5.0
872,1998-01-20,1998,1,20,0.0
873,1998-01-21,1998,1,21,0.0
874,1998-01-22,1998,1,22,0.0
875,1998-01-23,1998,1,23,12.7
876,1998-01-24,1998,1,24,0.0
877,1998-01-25,1998,1,25,0.0
878,1998-01-26,1998,1,26,0.0
879,1998-01-27,1998,1,27,0.0
880,1998-01-28,1998,1,28,0.0
881,1998-01-29,1998,1,29,1.3
882,1998-01-30,1998,1,30,0.0
883,1998-01-31,1998,1,31,0.0
884,1998-02-01,1998,2,1,3.8
885,1998-02-02,1998,2,2,6.1
886,1998-02-03,1998,2,3,2.4
887,1998-02-04,1998,2,4,2.6
888,1998-02-05,1998,2,5,0.3
889,1998-02-06,1998,2,6,0.1
890,1998-02-07,1998,2,7,7.2
891,1998-02-08,1998,2,8,0.6
892,1998-02-09,1998,2,9,0.4
893,1998-02-10,1998,2,10,0.0
894,1998-02-11,1998,2,11,11.2
895,1998-02-12,1998,2,12,4.8
896,1998-02-13,1998,2,13,0.8
897,1998-02-14,1998,2,14,0.3
898,1998-02-15,1998,2,15,15.0
899,1998-02-16,1998,2,16,6.1
900,1998-02-17,1998,2,17,0.1
901,1998-02-18,1998,2,18,0.0
902,1998-02-19,1998,2,19,0.0
903,1998-02-20,1998,2,20,0.0
904,1998-02-21,1998,2,21,8.9
905,1998-02-22,1998,2,22,0.0
906,1998-02-23,1998,2,23,0.0
907,1998-02-24,1998,2,24,0.0
908,1998-02-25,1998,2,25,0.0
909,1998-02-26,1998,2,26,0.5
910,1998-02-27,1998,2,27,3.4
911,1998-02-28,1998,2,28,0.1
912,1998-03-01,1998,3,1,4.9
913,1998-03-02,1998,3,2,2.5
914,1998-03-03,1998,3,3,5.8
915,1998-03-04,1998,3,4,8.8
916,1998-03-05,1998,3,5,1.0
917,1998-03-06,1998,3,6,0.0
918,1998-03-07,1998,3,7,0.1
919,1998-03-08,1998,3,8,0.0
920,1998-03-09,1998,3,9,0.0
921,1998-03-10,1998,3,10,0.0
922,1998-03-11,1998,3,11,1.4
923,1998-03-12,1998,3,12,0.0
924,1998-03-13,1998,3,13,0.0
925,1998-03-14,1998,3,14,0.0
926,1998-03-15,1998,3,15,0.0
927,1998-03-16,1998,3,16,0.0
928,1998-03-17,1998,3,17,0.0
929,1998-03-18,1998,3,18,0.0
930,1998-03-19,1998,3,19,0.0
931,1998-03-20,1998,3,20,0.0
932,1998-03-21,1998,3,21,0.0
933,1998-03-22,1998,3,22,1.1
934,1998-03-23,1998,3,23,0.0
935,1998-03-24,1998,3,24,0.0
936,1998-03-25,1998,3,25,0.0
937,1998-03-26,1998,3,26,17.5
938,1998-03-27,1998,3,27,0.0
939,1998-03-28,1998,3,28,0.0
940,1998-03-29,1998,3,29,0.0
941,1998-03-30,1998,3,30,0.0
942,1998-03-31,1998,3,31,0.3
943,1998-04-01,1998,4,1,0.0
944,1998-04-02,1998,4,2,0.0
945,1998-04-03,1998,4,3,6.9
946,1998-04-04,1998,4,4,23.3
947,1998-04-05,1998,4,5,3.0
948,1998-04-06,1998,4,6,0.0
949,1998-04-07,1998,4,7,0.0
950,1998-04-08,1998,4,8,0.0
951,1998-04-09,1998,4,9,0.0
952,1998-04-10,1998,4,10,0.0
953,1998-04-11,1998,4,11,4.1
954,1998-04-12,1998,4,12,1.1
955,1998-04-13,1998,4,13,3.6
956,1998-04-14,1998,4,14,0.0
957,1998-04-15,1998,4,15,3.9
958,1998-04-16,1998,4,16,4.6
959,1998-04-17,1998,4,17,0.0
960,1998-04-18,1998,4,18,0.0
961,1998-04-19,1998,4,19,0.0
962,1998-04-20,1998,4,20,0.9
963,1998-04-21,1998,4,21,0.3
964,1998-04-22,1998,4,22,0.0
965,1998-04-23,1998,4,23,0.0
966,1998-04-24,1998,4,24,1.4
967,1998-04-25,1998,4,25,7.0
968,1998-04-26,1998,4,26,2.0
969,1998-04-27,1998,4,27,1.0
970,1998-04-28,1998,4,28,0.1
971,1998-04-29,1998,4,29,0.1
972,1998-04-30,1998,4,30,1.2
973,1998-05-01,1998,5,1,0.1
974,1998-05-02,1998,5,2,0.0
975,1998-05-03,1998,5,3,0.2
976,1998-05-04,1998,5,4,0.0
977,1998-05-05,1998,5,5,0.0
978,1998-05-06,1998,5,6,12.2
979,1998-05-07,1998,5,7,2.0
980,1998-05-08,1998,5,8,0.0
981,1998-05-09,1998,5,9,0.0
982,1998-05-10,1998,5,10,0.0
983,1998-05-11,1998,5,11,2.7
984,1998-05-12,1998,5,12,0.0
985,1998-05-13,1998,5,13,0.0
986,1998-05-14,1998,5,14,0.0
987,1998-05-15,1998,5,15,0.0
988,1998-05-16,1998,5,16,0.0
989,1998-05-17,1998,5,17,0.0
990,1998-05-18,1998,5,18,0.0
991,1998-05-19,1998,5,19,0.0
992,1998-05-20,1998,5,20,0.0
993,1998-05-21,1998,5,21,3.0
994,1998-05-22,1998,5,22,0.0
995,1998-05-23,1998,5,23,0.0
996,1998-05-24,1998,5,24,0.0
997,1998-05-25,1998,5,25,3.0
998,1998-05-26,1998,5,26,11.0
999,1998-05-27,1998,5,27,0.0
1000,1998-05-28,1998,5,28,0.0
1001,1998-05-29,1998,5,29,0.0
1002,1998-05-30,1998,5,30,0.0
1003,1998-05-31,1998,5,31,0.5
1004,1999-03-01,1999,3,1,0.0
1005,1999-03-02,1999,3,2,2.0
1006,1999-03-03,1999,3,3,7.0
1007,1999-03-04,1999,3,4,8.5
1008,1999-03-05,1999,3,5,2.5
1009,1999-03-06,1999,3,6,8.0
1010,1999-03-07,1999,3,7,10.0
1011,1999-03-08,1999,3,8,0.5
1012,1999-03-09,1999,3,9,1.0
1013,1999-03-10,1999,3,10,0.0
1014,1999-03-11,1999,3,11,0.0
1015,1999-03-12,1999,3,12,0.0
1016,1999-03-13,1999,3,13,0.0
1017,1999-03-14,1999,3,14,5.1
1018,1999-03-15,1999,3,15,0.0
1019,1999-03-16,1999,3,16,1.5
1020,1999-03-17,1999,3,17,5.4
1021,1999-03-18,1999,3,18,7.9
1022,1999-03-19,1999,3,19,0.3
1023,1999-03-20,1999,3,20,0.0
1024,1999-03-21,1999,3,21,5.1
1025,1999-03-22,1999,3,22,3.6
1026,1999-03-23,1999,3,23,9.3
1027,1999-03-24,1999,3,24,2.3
1028,1999-03-25,1999,3,25,0.9
1029,1999-03-26,1999,3,26,1.9
1030,1999-03-27,1999,3,27,4.5
1031,1999-03-28,1999,3,28,0.0
1032,1999-03-29,1999,3,29,0.0
1033,1999-03-30,1999,3,30,11.4
1034,1999-03-31,1999,3,31,0.0
1035,1999-04-01,1999,4,1,0.0
1036,1999-04-02,1999,4,2,0.0
1037,1999-04-03,1999,4,3,0.0
1038,1999-04-04,1999,4,4,0.0
1039,1999-04-05,1999,4,5,5.4
1040,1999-04-06,1999,4,6,11.3
1041,1999-04-07,1999,4,7,0.5
1042,1999-04-08,1999,4,8,0.0
1043,1999-04-09,1999,4,9,0.0
1044,1999-04-10,1999,4,10,0.1
1045,1999-04-11,1999,4,11,1.1
1046,1999-04-12,1999,4,12,8.8
1047,1999-04-13,1999,4,13,9.1
1048,1999-04-14,1999,4,14,1.7
1049,1999-04-15,1999,4,15,9.6
1050,1999-04-16,1999,4,16,0.0
1051,1999-04-17,1999,4,17,2.7
1052,1999-04-18,1999,4,18,33.8
1053,1999-04-19,1999,4,19,1.3
1054,1999-04-20,1999,4,20,0.0
1055,1999-04-21,1999,4,21,0.0
1056,1999-04-22,1999,4,22,2.5
1057,1999-04-23,1999,4,23,0.2
1058,1999-04-24,1999,4,24,1.4
1059,1999-04-25,1999,4,25,0.0
1060,1999-04-26,1999,4,26,0.0
1061,1999-04-27,1999,4,27,0.0
1062,1999-04-28,1999,4,28,0.0
1063,1999-04-29,1999,4,29,0.5
1064,1999-04-30,1999,4,30,0.0
1065,1999-05-01,1999,5,1,0.0
1066,1999-05-02,1999,5,2,0.0
1067,1999-05-03,1999,5,3,0.0
1068,1999-05-04,1999,5,4,0.0
1069,1999-05-05,1999,5,5,0.0
1070,1999-05-06,1999,5,6,0.0
1071,1999-05-07,1999,5,7,0.0
1072,1999-05-08,1999,5,8,5.0
1073,1999-05-09,1999,5,9,7.9
1074,1999-05-10,1999,5,10,10.6
1075,1999-05-11,1999,5,11,2.5
1076,1999-05-12,1999,5,12,3.1
1077,1999-05-13,1999,5,13,3.3
1078,1999-05-14,1999,5,14,1.3
1079,1999-05-15,1999,5,15,0.0
1080,1999-05-16,1999,5,16,0.0
1081,1999-05-17,1999,5,17,0.0
1082,1999-05-18,1999,5,18,0.0
1083,1999-05-19,1999,5,19,0.0
1084,1999-05-20,1999,5,20,0.0
1085,1999-05-21,1999,5,21,5.3
1086,1999-05-22,1999,5,22,0.4
1087,1999-05-23,1999,5,23,0.7
1088,1999-05-24,1999,5,24,5.9
1089,1999-05-25,1999,5,25,0.0
1090,1999-05-26,1999,5,26,0.1
1091,1999-05-27,1999,5,27,0.0
1092,1999-05-28,1999,5,28,0.9
1093,1999-05-29,1999,5,29,0.5
1094,1999-05-30,1999,5,30,6.5
1095,1999-05-31,1999,5,31,0.0
1096,1999-06-01,1999,6,1,0.0
1097,1999-06-02,1999,6,2,0.0
1098,1999-06-03,1999,6,3,3.4
1099,1999-06-04,1999,6,4,8.0
1100,1999-06-05,1999,6,5,21.5
1101,1999-06-06,1999,6,6,0.3
1102,1999-06-07,1999,6,7,0.0
1103,1999-06-08,1999,6,8,32.2
1104,1999-06-09,1999,6,9,6.1
1105,1999-06-10,1999,6,10,9.1
1106,1999-06-11,1999,6,11,1.4
1107,1999-06-12,1999,6,12,1.0
1108,1999-06-13,1999,6,13,6.0
1109,1999-06-14,1999,6,14,0.0
1110,1999-06-15,1999,6,15,0.0
1111,1999-06-16,1999,6,16,0.0
1112,1999-06-17,1999,6,17,1.0
1113,1999-06-18,1999,6,18,0.0
1114,1999-06-19,1999,6,19,0.0
1115,1999-06-20,1999,6,20,14.2
1116,1999-06-21,1999,6,21,0.0
1117,1999-06-22,1999,6,22,0.8
1118,1999-06-23,1999,6,23,0.0
1119,1999-06-24,1999,6,24,0.0
1120,1999-06-25,1999,6,25,5.6
1121,1999-06-26,1999,6,26,6.8
1122,1999-06-27,1999,6,27,0.0
1123,1999-06-28,1999,6,28,20.9
1124,1999-06-29,1999,6,29,9.1
1125,1999-06-30,1999,6,30,0.3
1126,1999-07-01,1999,7,1,0.7
1127,1999-07-02,1999,7,2,4.9
1128,1999-07-03,1999,7,3,0.2
1129,1999-07-04,1999,7,4,0.1
1130,1999-07-05,1999,7,5,6.5
1131,1999-07-06,1999,7,6,0.0
1132,1999-07-07,1999,7,7,0.0
1133,1999-07-08,1999,7,8,0.0
1134,1999-07-09,1999,7,9,0.0
1135,1999-07-10,1999,7,10,0.0
1136,1999-07-11,1999,7,11,0.0
1137,1999-07-12,1999,7,12,0.0
1138,1999-07-13,1999,7,13,14.5
1139,1999-07-14,1999,7,14,6.4
1140,1999-07-15,1999,7,15,0.5
1141,1999-07-16,1999,7,16,5.3
1142,1999-07-17,1999,7,17,0.0
1143,1999-07-18,1999,7,18,0.0
1144,1999-07-19,1999,7,19,0.5
1145,1999-07-20,1999,7,20,3.1
1146,1999-07-21,1999,7,21,28.2
1147,1999-07-22,1999,7,22,0.0
1148,1999-07-23,1999,7,23,3.9
1149,1999-07-24,1999,7,24,0.0
1150,1999-07-25,1999,7,25,0.3
1151,1999-07-26,1999,7,26,0.0
1152,1999-07-27,1999,7,27,0.0
1153,1999-07-28,1999,7,28,0.0
1154,1999-07-29,1999,7,29,0.0
1155,1999-07-30,1999,7,30,0.0
1156,1999-07-31,1999,7,31,0.0
1157,1999-08-01,1999,8,1,0.0
1158,1999-08-02,1999,8,2,5.0
1159,1999-08-03,1999,8,3,0.0
1160,1999-08-04,1999,8,4,0.0
1161,1999-08-05,1999,8,5,0.0
1162,1999-08-06,1999,8,6,0.0
1163,1999-08-07,1999,8,7,6.6
1164,1999-08-08,1999,8,8,7.5
1165,1999-08-09,1999,8,9,0.1
1166,1999-08-10,1999,8,10,2.4
1167,1999-08-11,1999,8,11,3.7
1168,1999-08-12,1999,8,12,0.0
1169,1999-08-13,1999,8,13,0.0
1170,1999-08-14,1999,8,14,2.4
1171,1999-08-15,1999,8,15,0.9
1172,1999-08-16,1999,8,16,0.1
1173,1999-08-17,1999,8,17,0.0
1174,1999-08-18,1999,8,18,0.1
1175,1999-08-19,1999,8,19,1.0
1176,1999-08-20,1999,8,20,0.0
1177,1999-08-21,1999,8,21,3.0
1178,1999-08-22,1999,8,22,0.0
1179,1999-08-23,1999,8,23,0.0
1180,1999-08-24,1999,8,24,0.0
1181,1999-08-25,1999,8,25,0.0
1182,1999-08-26,1999,8,26,9.6
1183,1999-08-27,1999,8,27,0.4
1184,1999-08-28,1999,8,28,0.0
1185,1999-08-29,1999,8,29,0.0
1186,1999-08-30,1999,8,30,6.8
1187,1999-08-31,1999,8,31,0.6
1188,1999-09-01,1999,9,1,0.0
1189,1999-09-02,1999,9,2,0.0
1190,1999-09-03,1999,9,3,0.0
1191,1999-09-04,1999,9,4,0.0
1192,1999-09-05,1999,9,5,0.0
1193,1999-09-06,1999,9,6,0.0
1194,1999-09-07,1999,9,7,0.0
1195,1999-09-08,1999,9,8,0.0
1196,1999-09-09,1999,9,9,0.0
1197,1999-09-10,1999,9,10,0.0
1198,1999-09-11,1999,9,11,0.0
1199,1999-09-12,1999,9,12,0.0
1200,1999-09-13,1999,9,13,0.0
1201,1999-09-14,1999,9,14,0.0
1202,1999-09-15,1999,9,15,4.8
1203,1999-09-16,1999,9,16,0.4
1204,1999-09-17,1999,9,17,4.7
1205,1999-09-18,1999,9,18,3.6
1206,1999-09-19,1999,9,19,1.2
1207,1999-09-20,1999,9,20,0.1
1208,1999-09-21,1999,9,21,14.5
1209,1999-09-22,1999,9,22,1.7
1210,1999-09-23,1999,9,23,20.4
1211,1999-09-24,1999,9,24,1.3
1212,1999-09-25,1999,9,25,1.3
1213,1999-09-26,1999,9,26,14.3
1214,1999-09-27,1999,9,27,12.8
1215,1999-09-28,1999,9,28,8.0
1216,1999-09-29,1999,9,29,7.1
1217,1999-09-30,1999,9,30,5.8
1218,1999-10-01,1999,10,1,8.0
1219,1999-10-02,1999,10,2,30.4
1220,1999-10-03,1999,10,3,4.0
1221,1999-10-04,1999,10,4,3.2
1222,1999-10-05,1999,10,5,3.8
1223,1999-10-06,1999,10,6,0.9
1224,1999-10-07,1999,10,7,1.8
1225,1999-10-08,1999,10,8,8.8
1226,1999-10-09,1999,10,9,3.4
1227,1999-10-10,1999,10,10,4.4
1228,1999-10-11,1999,10,11,4.2
1229,1999-10-12,1999,10,12,0.0
1230,1999-10-13,1999,10,13,0.9
1231,1999-10-14,1999,10,14,0.0
1232,1999-10-15,1999,10,15,0.0
1233,1999-10-16,1999,10,16,0.0
1234,1999-10-17,1999,10,17,0.0
1235,1999-10-18,1999,10,18,0.0
1236,1999-10-19,1999,10,19,0.0
1237,1999-10-20,1999,10,20,0.0
1238,1999-10-21,1999,10,21,0.0
1239,1999-10-22,1999,10,22,0.0
1240,1999-10-23,1999,10,23,4.8
1241,1999-10-24,1999,10,24,1.5
1242,1999-10-25,1999,10,25,3.7
1243,1999-10-26,1999,10,26,7.5
1244,1999-10-27,1999,10,27,0.9
1245,1999-10-28,1999,10,28,0.0
1246,1999-10-29,1999,10,29,0.0
1247,1999-10-30,1999,10,30,0.1
1248,1999-10-31,1999,10,31,4.0
1249,1999-11-01,1999,11,1,5.8
1250,1999-11-02,1999,11,2,0.0
1251,1999-11-03,1999,11,3,0.0
1252,1999-11-04,1999,11,4,0.0
1253,1999-11-05,1999,11,5,0.1
1254,1999-11-06,1999,11,6,0.0
1255,1999-11-07,1999,11,7,0.0
1256,1999-11-08,1999,11,8,0.0
1257,1999-11-09,1999,11,9,1.3
1258,1999-11-10,1999,11,10,0.0
1259,1999-11-11,1999,11,11,0.0
1260,1999-11-12,1999,11,12,0.0
1261,1999-11-13,1999,11,13,0.2
1262,1999-11-14,1999,11,14,0.0
1263,1999-11-15,1999,11,15,0.6
1264,1999-11-16,1999,11,16,0.3
1265,1999-11-17,1999,11,17,0.0
1266,1999-11-18,1999,11,18,0.4
1267,1999-11-19,1999,11,19,0.1
1268,1999-11-20,1999,11,20,0.0
1269,1999-11-21,1999,11,21,0.0
1270,1999-11-22,1999,11,22,2.5
1271,1999-11-23,1999,11,23,0.4
1272,1999-11-24,1999,11,24,6.4
1273,1999-11-25,1999,11,25,2.4
1274,1999-11-26,1999,11,26,0.3
1275,1999-11-27,1999,11,27,0.0
1276,1999-11-28,1999,11,28,0.6
1277,1999-11-29,1999,11,29,0.0
1278,1999-11-30,1999,11,30,8.2
1279,1999-12-01,1999,12,1,0.0
1280,1999-12-02,1999,12,2,0.2
1281,1999-12-03,1999,12,3,24.9
1282,1999-12-04,1999,12,4,0.0
1283,1999-12-05,1999,12,5,1.4
1284,1999-12-06,1999,12,6,27.9
1285,1999-12-07,1999,12,7,3.0
1286,1999-12-08,1999,12,8,15.6
1287,1999-12-09,1999,12,9,5.1
1288,1999-12-10,1999,12,10,4.0
1289,1999-12-11,1999,12,11,21.2
1290,1999-12-12,1999,12,12,1.5
1291,1999-12-13,1999,12,13,0.0
1292,1999-12-14,1999,12,14,0.0
1293,1999-12-15,1999,12,15,0.1
1294,1999-12-16,1999,12,16,7.6
1295,1999-12-17,1999,12,17,9.8
1296,1999-12-18,1999,12,18,0.9
1297,1999-12-19,1999,12,19,0.0
1298,1999-12-20,1999,12,20,0.0
1299,1999-12-21,1999,12,21,0.0
1300,1999-12-22,1999,12,22,5.3
1301,1999-12-23,1999,12,23,16.5
1302,1999-12-24,1999,12,24,23.3
1303,1999-12-25,1999,12,25,19.2
1304,1999-12-26,1999,12,26,7.4
1305,1999-12-27,1999,12,27,1.6
1306,1999-12-28,1999,12,28,0.0
1307,1999-12-29,1999,12,29,0.4
1308,1999-12-30,1999,12,30,3.6
1309,1999-12-31,1999,12,31,0.1
1310,2000-01-01,2000,1,1,7.1
1311,2000-01-02,2000,1,2,0.6
1312,2000-01-03,2000,1,3,2.8
1313,2000-01-04,2000,1,4,0.0
1314,2000-01-05,2000,1,5,0.2
1315,2000-01-06,2000,1,6,8.1
1316,2000-01-07,2000,1,7,0.0
1317,2000-01-08,2000,1,8,0.0
1318,2000-01-09,2000,1,9,0.0
1319,2000-01-10,2000,1,10,0.8
1320,2000-01-11,2000,1,11,4.7
1321,2000-01-12,2000,1,12,18.3
1322,2000-01-13,2000,1,13,0.9
1323,2000-01-14,2000,1,14,0.0
1324,2000-01-15,2000,1,15,0.0
1325,2000-01-16,2000,1,16,0.0
1326,2000-01-17,2000,1,17,0.0
1327,2000-01-18,2000,1,18,0.0
1328,2000-01-19,2000,1,19,0.0
1329,2000-01-20,2000,1,20,1.8
1330,2000-01-21,2000,1,21,0.0
1331,2000-01-22,2000,1,22,0.6
1332,2000-01-23,2000,1,23,0.3
1333,2000-01-24,2000,1,24,0.1
1334,2000-01-25,2000,1,25,0.2
1335,2000-01-26,2000,1,26,0.0
1336,2000-01-27,2000,1,27,0.0
1337,2000-01-28,2000,1,28,2.0
1338,2000-01-29,2000,1,29,11.9
1339,2000-01-30,2000,1,30,5.0
1340,2000-01-31,2000,1,31,0.1
1341,2000-02-01,2000,2,1,7.2
1342,2000-02-02,2000,2,2,0.4
1343,2000-02-03,2000,2,3,0.0
1344,2000-02-04,2000,2,4,2.2
1345,2000-02-05,2000,2,5,0.5
1346,2000-02-06,2000,2,6,8.3
1347,2000-02-07,2000,2,7,10.3
1348,2000-02-08,2000,2,8,10.5
1349,2000-02-09,2000,2,9,0.8
1350,2000-02-10,2000,2,10,6.3
1351,2000-02-11,2000,2,11,0.0
1352,2000-02-12,2000,2,12,4.3
1353,2000-02-13,2000,2,13,0.9
1354,2000-02-14,2000,2,14,5.8
1355,2000-02-15,2000,2,15,2.8
1356,2000-02-16,2000,2,16,0.0
1357,2000-02-17,2000,2,17,0.0
1358,2000-02-18,2000,2,18,0.0
1359,2000-02-19,2000,2,19,0.0
1360,2000-02-20,2000,2,20,0.0
1361,2000-02-21,2000,2,21,0.0
1362,2000-02-22,2000,2,22,0.0
1363,2000-02-23,2000,2,23,0.6
1364,2000-02-24,2000,2,24,7.0
1365,2000-02-25,2000,2,25,2.0
1366,2000-02-26,2000,2,26,0.0
1367,2000-02-27,2000,2,27,2.0
1368,2000-02-28,2000,2,28,20.0
1369,2000-02-29,2000,2,29,9.0
1370,2000-03-01,2000,3,1,0.6
1371,2000-03-02,2000,3,2,11.4
1372,2000-03-03,2000,3,3,0.2
1373,2000-03-04,2000,3,4,0.0
1374,2000-03-05,2000,3,5,0.3
